2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:08 INFO  Controller:66 - Player is moving Down
2017-12-21 01:04:08 INFO  GamingEngine:41 - Ammo is created
2017-12-21 01:04:08 INFO  Controller:76 - Player is shoting Ammo
2017-12-21 01:04:09 WARN  Controller:146 - Null Pointer Exception - No more Ammo
2017-12-21 01:04:09 INFO  Controller:70 - Player is moving Left
2017-12-21 01:04:09 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  Controller:66 - Player is moving Down
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  Controller:68 - Player is moving Right
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:10 INFO  GamingEngine:41 - Ammo is created
2017-12-21 01:04:10 INFO  Controller:76 - Player is shoting Ammo
2017-12-21 01:04:11 WARN  Controller:146 - Null Pointer Exception - No more Ammo
2017-12-21 01:04:12 INFO  Controller:64 - Player is moving Up
2017-12-21 01:04:12 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:12 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:12 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:12 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:12 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:12 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:12 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:12 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:12 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:12 INFO  Controller:68 - Player is moving Right
2017-12-21 01:04:13 INFO  Controller:64 - Player is moving Up
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  Controller:68 - Player is moving Right
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  Controller:66 - Player is moving Down
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:13 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  Controller:68 - Player is moving Right
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  Controller:64 - Player is moving Up
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
